time,x,y,z,roll,pitch,yaw,lin_vel_x,lin_vel_y,lin_vel_z,ang_vel_x,ang_vel_y,ang_vel_z
25.211000,0.000002,0.000005,0.158680,-0.000000,0.000000,0.000018,0.000000,0.000038,0.006233,-0.000189,0.000001,0.000005
25.212000,0.000002,0.000005,0.158677,-0.000000,-0.000000,0.000018,-0.000000,0.000025,-0.003568,-0.000185,-0.000001,0.000005
25.213000,0.000002,0.000005,0.158680,-0.000000,0.000000,0.000018,0.000000,-0.000022,0.003568,0.000185,0.000001,0.000003
25.214000,0.000002,0.000005,0.158674,0.000000,-0.000000,0.000018,-0.000000,-0.000035,-0.006233,0.000189,-0.000001,0.000003
25.215000,0.000002,0.000005,0.158680,-0.000000,0.000000,0.000018,-0.000000,0.000038,0.006233,-0.000189,0.000001,0.000006
25.216000,0.000002,0.000005,0.158677,-0.000000,-0.000000,0.000018,-0.000000,0.000025,-0.003568,-0.000185,-0.000001,-0.000006
25.217000,0.000002,0.000005,0.158680,-0.000000,0.000000,0.000018,0.000000,-0.000022,0.003568,0.000185,0.000001,0.000003
25.218000,0.000002,0.000005,0.158674,0.000000,-0.000000,0.000018,-0.000000,-0.000035,-0.006233,0.000189,-0.000001,0.000006
25.219000,0.000002,0.000005,0.158680,-0.000000,0.000000,0.000018,-0.000000,0.000038,0.006233,-0.000189,0.000001,0.000005
25.220000,0.000002,0.000005,0.158677,-0.000000,-0.000000,0.000018,-0.000000,0.000025,-0.003568,-0.000185,-0.000001,0.000003
25.221000,0.000002,0.000005,0.158680,-0.000000,0.000000,0.000018,-0.000000,-0.000022,0.003568,0.000185,0.000001,0.000003
25.222000,0.000002,0.000005,0.158674,0.000000,-0.000000,0.000018,-0.000000,-0.000035,-0.006233,0.000189,-0.000001,0.000008
25.223000,0.000002,0.000005,0.158680,-0.000000,0.000000,0.000018,0.000000,0.000037,0.006233,-0.000189,0.000001,0.000004
25.224000,0.000002,0.000005,0.158677,-0.000000,-0.000000,0.000018,-0.000000,0.000025,-0.003568,-0.000185,-0.000001,0.000019
25.225000,0.000002,0.000005,0.158680,-0.000000,0.000000,0.000018,0.000000,-0.000022,0.003568,0.000185,0.000001,0.000003
25.226000,0.000002,0.000005,0.158674,0.000000,-0.000000,0.000018,-0.000000,-0.000035,-0.006233,0.000189,-0.000001,0.000005
25.227000,0.000002,0.000005,0.158680,-0.000000,0.000000,0.000018,0.000000,0.000037,0.006233,-0.000189,0.000001,0.000004
25.228000,0.000002,0.000005,0.158677,-0.000000,-0.000000,0.000018,-0.000000,0.000025,-0.003568,-0.000185,-0.000001,0.000010
25.229000,0.000002,0.000005,0.158680,-0.000000,0.000000,0.000018,0.000000,-0.000022,0.003568,0.000185,0.000001,0.000003
25.230000,0.000002,0.000005,0.158674,0.000000,-0.000000,0.000018,-0.000000,-0.000035,-0.006233,0.000189,-0.000001,0.000004
25.231000,0.000002,0.000005,0.158680,-0.000000,0.000000,0.000018,0.000000,0.000038,0.006233,-0.000189,0.000001,0.000005
25.232000,0.000002,0.000005,0.158677,-0.000000,-0.000000,0.000018,-0.000000,0.000025,-0.003568,-0.000185,-0.000001,0.000006
25.233000,0.000002,0.000005,0.158680,-0.000000,0.000000,0.000018,-0.000000,-0.000022,0.003568,0.000185,0.000001,0.000003
25.234000,0.000002,0.000005,0.158674,0.000000,-0.000000,0.000018,-0.000000,-0.000035,-0.006233,0.000189,-0.000001,-0.000002
25.235000,0.000002,0.000005,0.158680,-0.000000,0.000000,0.000018,0.000000,0.000038,0.006233,-0.000189,0.000001,0.000005
25.236000,0.000002,0.000005,0.158677,-0.000000,-0.000000,0.000018,-0.000000,0.000025,-0.003568,-0.000185,-0.000001,0.000001
25.237000,0.000002,0.000005,0.158680,-0.000000,0.000000,0.000018,-0.000000,-0.000022,0.003568,0.000185,0.000001,0.000003
25.238000,0.000002,0.000005,0.158674,0.000000,-0.000000,0.000018,-0.000000,-0.000035,-0.006233,0.000189,-0.000001,0.000001
25.239000,0.000002,0.000005,0.158680,-0.000000,0.000000,0.000018,-0.000000,0.000038,0.006233,-0.000189,0.000001,0.000005
25.240000,0.000002,0.000005,0.158677,-0.000000,-0.000000,0.000018,-0.000000,0.000025,-0.003568,-0.000185,-0.000001,0.000010
25.241000,0.000002,0.000005,0.158680,-0.000000,0.000000,0.000018,0.000000,-0.000022,0.003568,0.000185,0.000001,0.000002
25.242000,0.000002,0.000005,0.158674,0.000000,-0.000000,0.000018,-0.000000,-0.000035,-0.006233,0.000189,-0.000001,0.000015
25.243000,0.000002,0.000005,0.158680,-0.000000,0.000000,0.000018,-0.000000,0.000037,0.006233,-0.000189,0.000001,0.000004
25.244000,0.000002,0.000005,0.158677,-0.000000,-0.000000,0.000018,-0.000000,0.000025,-0.003568,-0.000185,-0.000001,0.000014
25.245000,0.000002,0.000005,0.158680,-0.000000,0.000000,0.000018,0.000000,-0.000022,0.003568,0.000185,0.000001,0.000002
25.246000,0.000002,0.000005,0.158674,0.000000,-0.000000,0.000018,-0.000000,-0.000035,-0.006233,0.000189,-0.000001,0.000010
25.247000,0.000002,0.000005,0.158680,-0.000000,0.000000,0.000018,0.000000,0.000038,0.006233,-0.000189,0.000001,0.000005
25.248000,0.000002,0.000005,0.158677,-0.000000,-0.000000,0.000018,-0.000000,0.000025,-0.003568,-0.000185,-0.000001,0.000005
25.249000,0.000002,0.000005,0.158680,-0.000000,0.000000,0.000018,0.000000,-0.000022,0.003568,0.000185,0.000001,0.000003
25.250000,0.000002,0.000005,0.158674,0.000000,-0.000000,0.000018,-0.000000,-0.000035,-0.006233,0.000189,-0.000001,0.000003
25.251000,0.000002,0.000005,0.158680,-0.000000,0.000000,0.000018,-0.000000,0.000038,0.006233,-0.000189,0.000001,0.000005
25.252000,0.000002,0.000005,0.158677,-0.000000,-0.000000,0.000018,-0.000000,0.000025,-0.003568,-0.000185,-0.000001,0.000005
25.253000,0.000002,0.000005,0.158680,-0.000000,0.000000,0.000018,0.000000,-0.000022,0.003568,0.000185,0.000001,0.000004
25.254000,0.000002,0.000005,0.158674,0.000000,-0.000000,0.000018,-0.000000,-0.000035,-0.006233,0.000189,-0.000001,-0.000008
25.255000,0.000002,0.000005,0.158680,-0.000000,0.000000,0.000018,-0.000000,0.000038,0.006233,-0.000189,0.000001,0.000005
25.256000,0.000002,0.000005,0.158677,-0.000000,-0.000000,0.000018,-0.000000,0.000025,-0.003568,-0.000185,-0.000001,0.000008
25.257000,0.000002,0.000005,0.158680,-0.000000,0.000000,0.000018,-0.000000,-0.000022,0.003568,0.000185,0.000001,0.000003
25.258000,0.000002,0.000005,0.158674,0.000000,-0.000000,0.000018,-0.000000,-0.000035,-0.006233,0.000189,-0.000001,0.000001
25.259000,0.000002,0.000005,0.158680,-0.000000,0.000000,0.000018,-0.000000,0.000038,0.006233,-0.000189,0.000001,0.000005
25.260000,0.000002,0.000005,0.158677,-0.000000,-0.000000,0.000018,-0.000000,0.000025,-0.003568,-0.000185,-0.000001,0.000008
25.261000,0.000002,0.000005,0.158680,-0.000000,0.000000,0.000018,-0.000000,-0.000022,0.003568,0.000185,0.000001,0.000002
25.262000,0.000002,0.000005,0.158674,0.000000,-0.000000,0.000018,-0.000000,-0.000035,-0.006233,0.000189,-0.000001,0.000014
25.263000,0.000002,0.000005,0.158680,-0.000000,0.000000,0.000018,0.000000,0.000037,0.006233,-0.000189,0.000001,0.000004
25.264000,0.000002,0.000005,0.158677,-0.000000,-0.000000,0.000018,-0.000000,0.000025,-0.003568,-0.000185,-0.000001,0.000014
25.265000,0.000002,0.000005,0.158680,-0.000000,0.000000,0.000018,0.000000,-0.000022,0.003568,0.000185,0.000001,0.000002
25.266000,0.000002,0.000005,0.158674,0.000000,-0.000000,0.000018,-0.000000,-0.000035,-0.006233,0.000189,-0.000001,0.000012
25.267000,0.000002,0.000005,0.158680,-0.000000,0.000000,0.000018,0.000000,0.000038,0.006233,-0.000189,0.000001,0.000005
25.268000,0.000002,0.000005,0.158677,-0.000000,-0.000000,0.000018,-0.000000,0.000025,-0.003568,-0.000185,-0.000001,0.000005
25.269000,0.000002,0.000005,0.158680,-0.000000,0.000000,0.000018,0.000000,-0.000022,0.003568,0.000185,0.000001,0.000003
25.270000,0.000002,0.000005,0.158674,0.000000,-0.000000,0.000018,-0.000000,-0.000035,-0.006233,0.000189,-0.000001,0.000003
25.271000,0.000002,0.000005,0.158680,-0.000000,0.000000,0.000018,-0.000000,0.000038,0.006233,-0.000189,0.000001,0.000005
25.272000,0.000002,0.000005,0.158677,-0.000000,-0.000000,0.000018,-0.000000,0.000025,-0.003568,-0.000185,-0.000001,0.000005
25.273000,0.000002,0.000005,0.158680,-0.000000,0.000000,0.000019,0.000000,-0.000022,0.003568,0.000185,0.000001,0.000004
25.274000,0.000002,0.000005,0.158674,0.000000,-0.000000,0.000018,-0.000000,-0.000035,-0.006233,0.000189,-0.000001,-0.000003
25.275000,0.000002,0.000005,0.158680,-0.000000,0.000000,0.000019,-0.000000,0.000038,0.006233,-0.000189,0.000001,0.000005
25.276000,0.000002,0.000005,0.158677,-0.000000,-0.000000,0.000019,-0.000000,0.000025,-0.003568,-0.000185,-0.000001,0.000001
25.277000,0.000002,0.000005,0.158680,-0.000000,0.000000,0.000019,-0.000000,-0.000022,0.003568,0.000185,0.000001,0.000003
25.278000,0.000002,0.000005,0.158674,0.000000,-0.000000,0.000019,-0.000000,-0.000035,-0.006233,0.000189,-0.000001,0.000001
25.279000,0.000002,0.000005,0.158680,-0.000000,0.000000,0.000019,-0.000000,0.000038,0.006233,-0.000189,0.000001,0.000005
25.280000,0.000002,0.000005,0.158677,-0.000000,-0.000000,0.000019,-0.000000,0.000025,-0.003568,-0.000185,-0.000001,0.000008
25.281000,0.000002,0.000005,0.158680,-0.000000,0.000000,0.000019,-0.000000,-0.000022,0.003568,0.000185,0.000001,0.000002
25.282000,0.000002,0.000005,0.158674,0.000000,-0.000000,0.000019,-0.000000,-0.000035,-0.006233,0.000189,-0.000001,0.000014
25.283000,0.000002,0.000005,0.158680,-0.000000,0.000000,0.000019,0.000000,0.000037,0.006233,-0.000189,0.000001,0.000004
25.284000,0.000002,0.000005,0.158677,-0.000000,-0.000000,0.000019,-0.000000,0.000025,-0.003568,-0.000185,-0.000001,0.000014
25.285000,0.000002,0.000005,0.158680,-0.000000,0.000000,0.000019,0.000000,-0.000022,0.003568,0.000185,0.000001,0.000002
25.286000,0.000002,0.000005,0.158674,0.000000,-0.000000,0.000019,-0.000000,-0.000035,-0.006233,0.000189,-0.000001,0.000012
25.287000,0.000002,0.000005,0.158680,-0.000000,0.000000,0.000019,0.000000,0.000038,0.006233,-0.000189,0.000001,0.000005
25.288000,0.000002,0.000005,0.158677,-0.000000,-0.000000,0.000019,-0.000000,0.000025,-0.003568,-0.000185,-0.000001,0.000005
25.289000,0.000002,0.000005,0.158680,-0.000000,0.000000,0.000019,0.000000,-0.000022,0.003568,0.000185,0.000001,0.000003
25.290000,0.000002,0.000005,0.158674,0.000000,-0.000000,0.000019,-0.000000,-0.000035,-0.006233,0.000189,-0.000001,0.000003
25.291000,0.000002,0.000005,0.158680,-0.000000,0.000000,0.000019,-0.000000,0.000038,0.006233,-0.000189,0.000001,0.000005
25.292000,0.000002,0.000005,0.158677,-0.000000,-0.000000,0.000019,-0.000000,0.000025,-0.003568,-0.000185,-0.000001,0.000005
25.293000,0.000002,0.000005,0.158680,-0.000000,0.000000,0.000019,0.000000,-0.000022,0.003568,0.000185,0.000001,0.000004
25.294000,0.000002,0.000005,0.158674,0.000000,-0.000000,0.000019,-0.000000,-0.000035,-0.006233,0.000189,-0.000001,-0.000003
25.295000,0.000002,0.000005,0.158680,-0.000000,0.000000,0.000019,-0.000000,0.000038,0.006233,-0.000189,0.000001,0.000005
25.296000,0.000002,0.000005,0.158677,-0.000000,-0.000000,0.000019,-0.000000,0.000025,-0.003568,-0.000185,-0.000001,0.000001
25.297000,0.000002,0.000005,0.158680,-0.000000,0.000000,0.000019,-0.000000,-0.000022,0.003568,0.000185,0.000001,0.000003
25.298000,0.000002,0.000005,0.158674,0.000000,-0.000000,0.000019,-0.000000,-0.000035,-0.006233,0.000189,-0.000001,0.000001
25.299000,0.000002,0.000005,0.158680,-0.000000,0.000000,0.000019,-0.000000,0.000038,0.006233,-0.000189,0.000001,0.000005
25.300000,0.000002,0.000005,0.158677,-0.000000,-0.000000,0.000019,-0.000000,0.000025,-0.003568,-0.000185,-0.000001,0.000009
25.301000,0.000002,0.000005,0.158680,-0.000000,0.000000,0.000019,-0.000000,-0.000022,0.003568,0.000185,0.000001,0.000002
25.302000,0.000002,0.000005,0.158674,0.000000,-0.000000,0.000019,-0.000000,-0.000035,-0.006233,0.000189,-0.000001,0.000013
25.303000,0.000002,0.000005,0.158680,-0.000000,0.000000,0.000019,0.000000,0.000037,0.006233,-0.000189,0.000001,0.000004
25.304000,0.000002,0.000005,0.158677,-0.000000,-0.000000,0.000019,-0.000000,0.000025,-0.003568,-0.000185,-0.000001,0.000013
25.305000,0.000002,0.000005,0.158680,-0.000000,0.000000,0.000019,0.000000,-0.000022,0.003568,0.000185,0.000001,0.000002
25.306000,0.000002,0.000005,0.158674,0.000000,-0.000000,0.000019,0.000000,-0.000035,-0.006233,0.000189,-0.000001,0.000010
25.307000,0.000002,0.000005,0.158680,-0.000000,0.000000,0.000019,0.000000,0.000038,0.006233,-0.000189,0.000001,0.000005
25.308000,0.000002,0.000005,0.158677,-0.000000,-0.000000,0.000019,-0.000000,0.000025,-0.003568,-0.000185,-0.000001,0.000003
25.309000,0.000002,0.000005,0.158680,-0.000000,0.000000,0.000019,0.000000,-0.000022,0.003568,0.000185,0.000001,0.000003
25.310000,0.000002,0.000005,0.158674,0.000000,-0.000000,0.000019,-0.000000,-0.000035,-0.006233,0.000189,-0.000001,0.000004
25.311000,0.000002,0.000005,0.158680,-0.000000,0.000000,0.000019,-0.000000,0.000038,0.006233,-0.000189,0.000001,0.000005
25.312000,0.000002,0.000005,0.158677,-0.000000,-0.000000,0.000019,-0.000000,0.000025,-0.003568,-0.000185,-0.000001,0.000005
25.313000,0.000002,0.000005,0.158680,-0.000000,0.000000,0.000019,-0.000000,-0.000022,0.003568,0.000185,0.000001,0.000004
25.314000,0.000002,0.000005,0.158674,0.000000,-0.000000,0.000019,-0.000000,-0.000035,-0.006233,0.000189,-0.000001,-0.000006
25.315000,0.000002,0.000005,0.158680,-0.000000,0.000000,0.000019,-0.000000,0.000038,0.006233,-0.000189,0.000001,0.000005
25.316000,0.000002,0.000005,0.158677,-0.000000,-0.000000,0.000019,-0.000000,0.000025,-0.003568,-0.000185,-0.000001,0.000003
25.317000,0.000002,0.000005,0.158680,-0.000000,0.000000,0.000019,-0.000000,-0.000022,0.003568,0.000185,0.000001,0.000003
25.318000,0.000002,0.000005,0.158674,0.000000,-0.000000,0.000019,-0.000000,-0.000035,-0.006233,0.000189,-0.000001,0.000007
25.319000,0.000002,0.000005,0.158680,-0.000000,0.000000,0.000019,-0.000000,0.000038,0.006233,-0.000189,0.000001,0.000005
25.320000,0.000002,0.000005,0.158677,-0.000000,-0.000000,0.000019,-0.000000,0.000025,-0.003568,-0.000185,-0.000001,0.000009
25.321000,0.000002,0.000005,0.158680,-0.000000,0.000000,0.000019,0.000000,-0.000022,0.003568,0.000185,0.000001,0.000001
25.322000,0.000002,0.000005,0.158674,0.000000,-0.000000,0.000019,-0.000000,-0.000035,-0.006233,0.000189,-0.000001,0.000018
25.323000,0.000002,0.000005,0.158680,-0.000000,0.000000,0.000019,0.000000,0.000037,0.006233,-0.000189,0.000001,0.000004
25.324000,0.000002,0.000005,0.158677,-0.000000,-0.000000,0.000019,-0.000000,0.000025,-0.003568,-0.000185,-0.000001,0.000012
25.325000,0.000002,0.000005,0.158680,-0.000000,0.000000,0.000019,0.000000,-0.000022,0.003568,0.000185,0.000001,0.000003
25.326000,0.000002,0.000005,0.158674,0.000000,-0.000000,0.000019,-0.000000,-0.000035,-0.006233,0.000189,-0.000001,0.000003
25.327000,0.000002,0.000005,0.158680,-0.000000,0.000000,0.000019,0.000000,0.000038,0.006233,-0.000189,0.000001,0.000005
25.328000,0.000002,0.000005,0.158677,-0.000000,-0.000000,0.000019,-0.000000,0.000025,-0.003568,-0.000185,-0.000001,0.000005
25.329000,0.000002,0.000005,0.158680,-0.000000,0.000000,0.000019,0.000000,-0.000022,0.003568,0.000185,0.000001,0.000003
25.330000,0.000002,0.000005,0.158674,0.000000,-0.000000,0.000019,-0.000000,-0.000035,-0.006233,0.000189,-0.000001,0.000001
25.331000,0.000002,0.000005,0.158680,-0.000000,0.000000,0.000019,-0.000000,0.000038,0.006233,-0.000189,0.000001,0.000005
25.332000,0.000002,0.000005,0.158677,-0.000000,-0.000000,0.000019,-0.000000,0.000025,-0.003568,-0.000185,-0.000001,0.000000
25.333000,0.000002,0.000005,0.158680,-0.000000,0.000000,0.000019,0.000000,-0.000022,0.003568,0.000185,0.000001,0.000003
25.334000,0.000002,0.000005,0.158674,0.000000,-0.000000,0.000019,-0.000000,-0.000035,-0.006233,0.000189,-0.000001,-0.000001
25.335000,0.000002,0.000005,0.158680,-0.000000,0.000000,0.000019,-0.000000,0.000038,0.006233,-0.000189,0.000001,0.000005
25.336000,0.000002,0.000005,0.158677,-0.000000,-0.000000,0.000019,-0.000000,0.000025,-0.003568,-0.000185,-0.000001,0.000003
25.337000,0.000002,0.000005,0.158680,-0.000000,0.000000,0.000019,-0.000000,-0.000022,0.003568,0.000185,0.000001,0.000002
25.338000,0.000002,0.000005,0.158674,0.000000,-0.000000,0.000019,-0.000000,-0.000035,-0.006233,0.000189,-0.000001,0.000010
25.339000,0.000002,0.000005,0.158680,-0.000000,0.000000,0.000019,0.000000,0.000037,0.006233,-0.000189,0.000001,0.000004
25.340000,0.000002,0.000005,0.158677,-0.000000,-0.000000,0.000019,-0.000000,0.000025,-0.003568,-0.000185,-0.000001,0.000015
25.341000,0.000002,0.000005,0.158680,-0.000000,0.000000,0.000019,-0.000000,-0.000022,0.003568,0.000185,0.000001,0.000002
25.342000,0.000002,0.000005,0.158674,0.000000,-0.000000,0.000019,-0.000000,-0.000035,-0.006233,0.000189,-0.000001,0.000012
25.343000,0.000002,0.000005,0.158680,-0.000000,0.000000,0.000019,0.000000,0.000037,0.006233,-0.000189,0.000001,0.000004
25.344000,0.000002,0.000005,0.158677,-0.000000,-0.000000,0.000019,-0.000000,0.000025,-0.003568,-0.000185,-0.000001,0.000012
25.345000,0.000002,0.000005,0.158680,-0.000000,0.000000,0.000019,0.000000,-0.000022,0.003568,0.000185,0.000001,0.000003
25.346000,0.000002,0.000005,0.158674,0.000000,-0.000000,0.000019,-0.000000,-0.000035,-0.006233,0.000189,-0.000001,0.000003
25.347000,0.000002,0.000005,0.158680,-0.000000,0.000000,0.000019,-0.000000,0.000038,0.006233,-0.000189,0.000001,0.000005
25.348000,0.000002,0.000005,0.158677,-0.000000,-0.000000,0.000019,-0.000000,0.000025,-0.003569,-0.000185,-0.000001,0.000005
25.349000,0.000002,0.000005,0.158680,-0.000000,0.000000,0.000019,0.000000,-0.000022,0.003569,0.000185,0.000001,0.000003
25.350000,0.000002,0.000005,0.158674,0.000000,-0.000000,0.000019,-0.000000,-0.000035,-0.006233,0.000189,-0.000001,0.000003
25.351000,0.000002,0.000005,0.158680,-0.000000,0.000000,0.000019,-0.000000,0.000038,0.006233,-0.000189,0.000001,0.000006
25.352000,0.000002,0.000005,0.158677,-0.000000,-0.000000,0.000019,-0.000000,0.000025,-0.003569,-0.000185,-0.000001,-0.000006
25.353000,0.000002,0.000005,0.158680,-0.000000,0.000000,0.000019,0.000000,-0.000022,0.003569,0.000185,0.000001,0.000003
25.354000,0.000002,0.000005,0.158674,0.000000,-0.000000,0.000019,-0.000000,-0.000035,-0.006233,0.000189,-0.000001,0.000006
25.355000,0.000002,0.000005,0.158680,-0.000000,0.000000,0.000019,-0.000000,0.000038,0.006233,-0.000189,0.000001,0.000005
25.356000,0.000002,0.000005,0.158677,-0.000000,-0.000000,0.000019,-0.000000,0.000025,-0.003569,-0.000185,-0.000001,0.000003
25.357000,0.000002,0.000005,0.158680,-0.000000,0.000000,0.000019,-0.000000,-0.000022,0.003569,0.000185,0.000001,0.000003
25.358000,0.000002,0.000005,0.158674,0.000000,-0.000000,0.000019,-0.000000,-0.000035,-0.006233,0.000189,-0.000001,0.000006
25.359000,0.000002,0.000005,0.158680,-0.000000,0.000000,0.000019,-0.000000,0.000037,0.006233,-0.000189,0.000001,0.000004
25.360000,0.000002,0.000005,0.158677,-0.000000,-0.000000,0.000019,-0.000000,0.000025,-0.003569,-0.000185,-0.000001,0.000016
25.361000,0.000002,0.000005,0.158680,-0.000000,0.000000,0.000019,0.000000,-0.000022,0.003569,0.000185,0.000001,0.000002
25.362000,0.000002,0.000005,0.158674,0.000000,-0.000000,0.000019,-0.000000,-0.000035,-0.006233,0.000189,-0.000001,0.000012
25.363000,0.000002,0.000005,0.158680,-0.000000,0.000000,0.000019,0.000000,0.000037,0.006233,-0.000189,0.000001,0.000004
25.364000,0.000002,0.000005,0.158677,-0.000000,-0.000000,0.000019,-0.000000,0.000025,-0.003569,-0.000185,-0.000001,0.000014
25.365000,0.000002,0.000005,0.158680,-0.000000,0.000000,0.000019,0.000000,-0.000022,0.003569,0.000185,0.000001,0.000003
25.366000,0.000002,0.000005,0.158674,0.000000,-0.000000,0.000019,-0.000000,-0.000035,-0.006232,0.000189,-0.000001,0.000003
25.367000,0.000002,0.000005,0.158680,-0.000000,0.000000,0.000019,0.000000,0.000038,0.006233,-0.000189,0.000001,0.000005
25.368000,0.000002,0.000005,0.158677,-0.000000,-0.000000,0.000019,-0.000000,0.000025,-0.003569,-0.000185,-0.000001,0.000005
25.369000,0.000002,0.000005,0.158680,-0.000000,0.000000,0.000019,0.000000,-0.000022,0.003569,0.000185,0.000001,0.000003
25.370000,0.000002,0.000005,0.158674,0.000000,-0.000000,0.000019,-0.000000,-0.000035,-0.006232,0.000189,-0.000001,0.000003
25.371000,0.000002,0.000005,0.158680,-0.000000,0.000000,0.000019,0.000000,0.000038,0.006232,-0.000189,0.000001,0.000006
25.372000,0.000002,0.000005,0.158677,-0.000000,-0.000000,0.000019,-0.000000,0.000025,-0.003569,-0.000185,-0.000001,-0.000001
25.373000,0.000002,0.000005,0.158680,-0.000000,0.000000,0.000019,-0.000000,-0.000022,0.003569,0.000185,0.000001,0.000004
25.374000,0.000002,0.000005,0.158674,0.000000,-0.000000,0.000019,-0.000000,-0.000035,-0.006232,0.000189,-0.000001,-0.000006
25.375000,0.000002,0.000005,0.158680,-0.000000,0.000000,0.000019,-0.000000,0.000038,0.006232,-0.000189,0.000001,0.000005
25.376000,0.000002,0.000005,0.158677,-0.000000,-0.000000,0.000019,-0.000000,0.000025,-0.003569,-0.000185,-0.000001,0.000009
25.377000,0.000002,0.000005,0.158680,-0.000000,0.000000,0.000019,-0.000000,-0.000022,0.003569,0.000185,0.000001,0.000003
25.378000,0.000002,0.000005,0.158674,0.000000,-0.000000,0.000019,-0.000000,-0.000035,-0.006232,0.000189,-0.000001,0.000007
25.379000,0.000002,0.000005,0.158680,-0.000000,0.000000,0.000019,-0.000000,0.000037,0.006232,-0.000189,0.000001,0.000004
25.380000,0.000002,0.000005,0.158677,-0.000000,-0.000000,0.000019,-0.000000,0.000025,-0.003569,-0.000185,-0.000001,0.000013
25.381000,0.000002,0.000005,0.158680,-0.000000,0.000000,0.000019,0.000000,-0.000022,0.003569,0.000185,0.000001,0.000002
25.382000,0.000002,0.000005,0.158674,0.000000,-0.000000,0.000019,0.000000,-0.000035,-0.006232,0.000189,-0.000001,0.000017
25.383000,0.000002,0.000005,0.158680,-0.000000,0.000000,0.000019,0.000000,0.000038,0.006232,-0.000189,0.000001,0.000005
25.384000,0.000002,0.000005,0.158677,-0.000000,-0.000000,0.000019,-0.000000,0.000025,-0.003569,-0.000185,-0.000001,0.000003
25.385000,0.000002,0.000005,0.158680,-0.000000,0.000000,0.000019,0.000000,-0.000022,0.003569,0.000185,0.000001,0.000003
25.386000,0.000002,0.000005,0.158674,0.000000,-0.000000,0.000019,-0.000000,-0.000035,-0.006232,0.000189,-0.000001,0.000004
25.387000,0.000002,0.000005,0.158680,-0.000000,0.000000,0.000019,-0.000000,0.000038,0.006232,-0.000189,0.000001,0.000005
25.388000,0.000002,0.000005,0.158677,-0.000000,-0.000000,0.000019,-0.000000,0.000025,-0.003569,-0.000185,-0.000001,0.000005
25.389000,0.000002,0.000005,0.158680,-0.000000,0.000000,0.000019,0.000000,-0.000022,0.003569,0.000185,0.000001,0.000003
25.390000,0.000002,0.000005,0.158674,0.000000,-0.000000,0.000019,-0.000000,-0.000035,-0.006232,0.000189,-0.000001,0.000004
25.391000,0.000002,0.000005,0.158680,-0.000000,0.000000,0.000019,0.000000,0.000038,0.006232,-0.000189,0.000001,0.000006
25.392000,0.000002,0.000005,0.158677,-0.000000,-0.000000,0.000019,-0.000000,0.000025,-0.003569,-0.000185,-0.000001,-0.000000
25.393000,0.000002,0.000005,0.158680,-0.000000,0.000000,0.000019,-0.000000,-0.000022,0.003569,0.000185,0.000001,0.000004
25.394000,0.000002,0.000005,0.158674,0.000000,-0.000000,0.000019,-0.000000,-0.000035,-0.006232,0.000189,-0.000001,-0.000005
25.395000,0.000002,0.000005,0.158680,-0.000000,0.000000,0.000019,-0.000000,0.000038,0.006232,-0.000189,0.000001,0.000005
25.396000,0.000002,0.000005,0.158677,-0.000000,-0.000000,0.000019,-0.000000,0.000025,-0.003569,-0.000185,-0.000001,0.000010
25.397000,0.000002,0.000005,0.158680,-0.000000,0.000000,0.000019,-0.000000,-0.000022,0.003569,0.000185,0.000001,0.000003
25.398000,0.000002,0.000005,0.158674,0.000000,-0.000000,0.000019,-0.000000,-0.000035,-0.006232,0.000189,-0.000001,0.000008
25.399000,0.000002,0.000005,0.158680,-0.000000,0.000000,0.000019,-0.000000,0.000037,0.006232,-0.000189,0.000001,0.000004
25.400000,0.000002,0.000005,0.158677,-0.000000,-0.000000,0.000019,-0.000000,0.000025,-0.003569,-0.000185,-0.000001,0.000017
25.401000,0.000002,0.000005,0.158680,-0.000000,0.000000,0.000019,0.000000,-0.000022,0.003569,0.000185,0.000001,0.000002
25.402000,0.000002,0.000005,0.158674,0.000000,-0.000000,0.000019,0.000000,-0.000035,-0.006232,0.000189,-0.000001,0.000016
25.403000,0.000002,0.000005,0.158680,-0.000000,0.000000,0.000019,0.000000,0.000038,0.006232,-0.000189,0.000001,0.000005
25.404000,0.000002,0.000005,0.158677,-0.000000,-0.000000,0.000019,-0.000000,0.000025,-0.003569,-0.000185,-0.000001,0.000005
25.405000,0.000002,0.000005,0.158680,-0.000000,0.000000,0.000019,0.000000,-0.000022,0.003569,0.000185,0.000001,0.000003
25.406000,0.000002,0.000005,0.158674,0.000000,-0.000000,0.000019,-0.000000,-0.000035,-0.006232,0.000189,-0.000001,0.000003
25.407000,0.000002,0.000005,0.158680,-0.000000,0.000000,0.000019,-0.000000,0.000038,0.006232,-0.000189,0.000001,0.000005
25.408000,0.000002,0.000005,0.158677,-0.000000,-0.000000,0.000019,-0.000000,0.000025,-0.003569,-0.000185,-0.000001,0.000005
25.409000,0.000002,0.000005,0.158680,-0.000000,0.000000,0.000019,0.000000,-0.000022,0.003569,0.000185,0.000001,0.000003
25.410000,0.000002,0.000005,0.158674,0.000000,-0.000000,0.000019,-0.000000,-0.000035,-0.006232,0.000189,-0.000001,0.000003
25.411000,0.000002,0.000005,0.158680,-0.000000,0.000000,0.000019,-0.000000,0.000038,0.006232,-0.000189,0.000001,0.000006
